raceId,driverId,constructorId,position,q1,q2,q3
160,57,1,1,0 days 00:01:24.714000,0 days 00:00:00,0 days 00:00:00
160,30,6,2,0 days 00:01:24.805000,0 days 00:00:00,0 days 00:00:00
160,14,1,3,0 days 00:01:25.014000,0 days 00:00:00,0 days 00:00:00
160,22,6,4,0 days 00:01:25.871000,0 days 00:00:00,0 days 00:00:00
160,23,3,5,0 days 00:01:25.871000,0 days 00:00:00,0 days 00:00:00
160,49,17,6,0 days 00:01:25.892000,0 days 00:00:00,0 days 00:00:00
160,56,19,7,0 days 00:01:25.929000,0 days 00:00:00,0 days 00:00:00
160,15,17,8,0 days 00:01:26.002000,0 days 00:00:00,0 days 00:00:00
160,35,16,9,0 days 00:01:26.124000,0 days 00:00:00,0 days 00:00:00
160,64,15,10,0 days 00:01:26.238000,0 days 00:00:00,0 days 00:00:00
160,25,22,11,0 days 00:01:26.281000,0 days 00:00:00,0 days 00:00:00
160,63,15,12,0 days 00:01:26.336000,0 days 00:00:00,0 days 00:00:00
160,37,21,13,0 days 00:01:26.349000,0 days 00:00:00,0 days 00:00:00
160,41,16,14,0 days 00:01:26.814000,0 days 00:00:00,0 days 00:00:00
160,55,20,15,0 days 00:01:26.824000,0 days 00:00:00,0 days 00:00:00
160,50,21,16,0 days 00:01:26.845000,0 days 00:00:00,0 days 00:00:00
160,65,19,17,0 days 00:01:27.051000,0 days 00:00:00,0 days 00:00:00
160,18,3,18,0 days 00:01:27.135000,0 days 00:00:00,0 days 00:00:00
160,21,22,19,0 days 00:01:27.253000,0 days 00:00:00,0 days 00:00:00
160,60,18,20,0 days 00:01:28.161000,0 days 00:00:00,0 days 00:00:00
160,48,18,21,0 days 00:01:28.333000,0 days 00:00:00,0 days 00:00:00
160,2,20,22,0 days 00:01:28.361000,0 days 00:00:00,0 days 00:00:00
161,22,6,1,0 days 00:01:25.703000,0 days 00:00:00,0 days 00:00:00
161,49,17,2,0 days 00:01:25.706000,0 days 00:00:00,0 days 00:00:00
161,57,1,3,0 days 00:01:25.741000,0 days 00:00:00,0 days 00:00:00
161,14,1,4,0 days 00:01:26.088000,0 days 00:00:00,0 days 00:00:00
161,30,6,5,0 days 00:01:26.161000,0 days 00:00:00,0 days 00:00:00
161,18,3,6,0 days 00:01:26.733000,0 days 00:00:00,0 days 00:00:00
161,23,3,7,0 days 00:01:26.786000,0 days 00:00:00,0 days 00:00:00
161,50,21,8,0 days 00:01:26.793000,0 days 00:00:00,0 days 00:00:00
161,56,19,9,0 days 00:01:26.818000,0 days 00:00:00,0 days 00:00:00
161,35,16,10,0 days 00:01:27.025000,0 days 00:00:00,0 days 00:00:00
161,15,17,11,0 days 00:01:27.164000,0 days 00:00:00,0 days 00:00:00
161,21,22,12,0 days 00:01:27.253000,0 days 00:00:00,0 days 00:00:00
161,64,15,13,0 days 00:01:27.301000,0 days 00:00:00,0 days 00:00:00
161,65,19,14,0 days 00:01:27.461000,0 days 00:00:00,0 days 00:00:00
161,55,20,15,0 days 00:01:27.559000,0 days 00:00:00,0 days 00:00:00
161,41,16,16,0 days 00:01:27.772000,0 days 00:00:00,0 days 00:00:00
161,2,20,17,0 days 00:01:27.806000,0 days 00:00:00,0 days 00:00:00
161,63,15,18,0 days 00:01:28.110000,0 days 00:00:00,0 days 00:00:00
161,37,21,19,0 days 00:01:28.135000,0 days 00:00:00,0 days 00:00:00
161,25,22,20,0 days 00:01:28.205000,0 days 00:00:00,0 days 00:00:00
161,48,18,21,0 days 00:01:28.253000,0 days 00:00:00,0 days 00:00:00
161,60,18,22,0 days 00:01:29.174000,0 days 00:00:00,0 days 00:00:00
173,30,6,1,0 days 00:01:35.825000,0 days 00:00:00,0 days 00:00:00
173,57,1,2,0 days 00:01:35.834000,0 days 00:00:00,0 days 00:00:00
173,14,1,3,0 days 00:01:36.236000,0 days 00:00:00,0 days 00:00:00
173,22,6,4,0 days 00:01:36.330000,0 days 00:00:00,0 days 00:00:00
173,18,3,5,0 days 00:01:36.628000,0 days 00:00:00,0 days 00:00:00
173,23,3,6,0 days 00:01:36.788000,0 days 00:00:00,0 days 00:00:00
173,56,19,7,0 days 00:01:36.899000,0 days 00:00:00,0 days 00:00:00
173,49,17,8,0 days 00:01:37.243000,0 days 00:00:00,0 days 00:00:00
173,35,16,9,0 days 00:01:37.267000,0 days 00:00:00,0 days 00:00:00
173,65,19,10,0 days 00:01:37.329000,0 days 00:00:00,0 days 00:00:00
173,25,22,11,0 days 00:01:37.348000,0 days 00:00:00,0 days 00:00:00
173,21,22,12,0 days 00:01:37.479000,0 days 00:00:00,0 days 00:00:00
173,37,21,13,0 days 00:01:37.652000,0 days 00:00:00,0 days 00:00:00
173,50,21,14,0 days 00:01:37.674000,0 days 00:00:00,0 days 00:00:00
173,15,17,15,0 days 00:01:37.679000,0 days 00:00:00,0 days 00:00:00
173,2,20,16,0 days 00:01:38.141000,0 days 00:00:00,0 days 00:00:00
173,55,20,17,0 days 00:01:38.209000,0 days 00:00:00,0 days 00:00:00
173,41,16,18,0 days 00:01:38.269000,0 days 00:00:00,0 days 00:00:00
173,63,15,19,0 days 00:01:38.490000,0 days 00:00:00,0 days 00:00:00
173,64,15,20,0 days 00:01:38.576000,0 days 00:00:00,0 days 00:00:00
173,48,18,21,0 days 00:01:39.972000,0 days 00:00:00,0 days 00:00:00
173,60,18,22,0 days 00:01:40.462000,0 days 00:00:00,0 days 00:00:00
175,57,1,1,0 days 00:01:30.462000,0 days 00:00:00,0 days 00:00:00
175,14,1,2,0 days 00:01:30.946000,0 days 00:00:00,0 days 00:00:00
175,30,6,3,0 days 00:01:31.781000,0 days 00:00:00,0 days 00:00:00
175,22,24,4,0 days 00:01:32.148000,0 days 00:00:00,0 days 00:00:00
175,49,17,5,0 days 00:01:32.276000,0 days 00:00:00,0 days 00:00:00
175,56,6,6,0 days 00:01:32.289000,0 days 00:00:00,0 days 00:00:00
175,21,22,7,0 days 00:01:32.540000,0 days 00:00:00,0 days 00:00:00
175,23,3,8,0 days 00:01:32.691000,0 days 00:00:00,0 days 00:00:00
175,71,17,9,0 days 00:01:32.695000,0 days 00:00:00,0 days 00:00:00
175,25,22,10,0 days 00:01:32.789000,0 days 00:00:00,0 days 00:00:00
175,35,16,11,0 days 00:01:32.888000,0 days 00:00:00,0 days 00:00:00
175,15,20,12,0 days 00:01:32.971000,0 days 00:00:00,0 days 00:00:00
175,65,24,13,0 days 00:01:32.991000,0 days 00:00:00,0 days 00:00:00
175,64,15,14,0 days 00:01:33.374000,0 days 00:00:00,0 days 00:00:00
175,70,3,15,0 days 00:01:33.549000,0 days 00:00:00,0 days 00:00:00
175,55,15,16,0 days 00:01:33.910000,0 days 00:00:00,0 days 00:00:00
175,68,21,17,0 days 00:01:34.182000,0 days 00:00:00,0 days 00:00:00
175,37,21,18,0 days 00:01:34.244000,0 days 00:00:00,0 days 00:00:00
175,41,16,19,0 days 00:01:34.412000,0 days 00:00:00,0 days 00:00:00
175,44,20,20,0 days 00:01:35.068000,0 days 00:00:00,0 days 00:00:00
175,69,18,21,0 days 00:01:35.316000,0 days 00:00:00,0 days 00:00:00
175,48,18,22,0 days 00:01:37.013000,0 days 00:00:00,0 days 00:00:00
176,57,1,1,0 days 00:01:16.568000,0 days 00:00:00,0 days 00:00:00
176,14,1,2,0 days 00:01:16.715000,0 days 00:00:00,0 days 00:00:00
176,22,24,3,0 days 00:01:17.305000,0 days 00:00:00,0 days 00:00:00
176,30,6,4,0 days 00:01:17.578000,0 days 00:00:00,0 days 00:00:00
176,21,22,5,0 days 00:01:17.810000,0 days 00:00:00,0 days 00:00:00
176,56,6,6,0 days 00:01:17.843000,0 days 00:00:00,0 days 00:00:00
176,71,17,7,0 days 00:01:17.884000,0 days 00:00:00,0 days 00:00:00
176,49,17,8,0 days 00:01:17.902000,0 days 00:00:00,0 days 00:00:00
176,25,22,9,0 days 00:01:18.334000,0 days 00:00:00,0 days 00:00:00
176,65,24,10,0 days 00:01:18.374000,0 days 00:00:00,0 days 00:00:00
176,23,3,11,0 days 00:01:18.506000,0 days 00:00:00,0 days 00:00:00
176,44,20,12,0 days 00:01:18.636000,0 days 00:00:00,0 days 00:00:00
176,15,20,13,0 days 00:01:18.684000,0 days 00:00:00,0 days 00:00:00
176,55,15,14,0 days 00:01:18.716000,0 days 00:00:00,0 days 00:00:00
176,64,15,15,0 days 00:01:19.194000,0 days 00:00:00,0 days 00:00:00
176,70,3,16,0 days 00:01:19.452000,0 days 00:00:00,0 days 00:00:00
176,72,18,17,0 days 00:01:20.016000,0 days 00:00:00,0 days 00:00:00
176,37,21,18,0 days 00:01:20.075000,0 days 00:00:00,0 days 00:00:00
176,68,21,19,0 days 00:01:20.096000,0 days 00:00:00,0 days 00:00:00
176,48,18,20,0 days 00:01:20.710000,0 days 00:00:00,0 days 00:00:00
176,35,16,21,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
177,57,1,1,0 days 00:01:26.362000,0 days 00:00:00,0 days 00:00:00
177,14,1,2,0 days 00:01:26.384000,0 days 00:00:00,0 days 00:00:00
177,30,6,3,0 days 00:01:26.538000,0 days 00:00:00,0 days 00:00:00
177,56,6,4,0 days 00:01:26.993000,0 days 00:00:00,0 days 00:00:00
177,35,16,5,0 days 00:01:27.313000,0 days 00:00:00,0 days 00:00:00
177,22,24,6,0 days 00:01:27.409000,0 days 00:00:00,0 days 00:00:00
177,49,17,7,0 days 00:01:27.613000,0 days 00:00:00,0 days 00:00:00
177,71,17,8,0 days 00:01:27.708000,0 days 00:00:00,0 days 00:00:00
177,23,3,9,0 days 00:01:27.770000,0 days 00:00:00,0 days 00:00:00
177,70,3,10,0 days 00:01:28.142000,0 days 00:00:00,0 days 00:00:00
177,44,20,11,0 days 00:01:28.205000,0 days 00:00:00,0 days 00:00:00
177,65,24,12,0 days 00:01:28.246000,0 days 00:00:00,0 days 00:00:00
177,55,15,13,0 days 00:01:28.253000,0 days 00:00:00,0 days 00:00:00
177,15,20,14,0 days 00:01:28.403000,0 days 00:00:00,0 days 00:00:00
177,64,15,15,0 days 00:01:28.599000,0 days 00:00:00,0 days 00:00:00
177,21,22,16,0 days 00:01:28.750000,0 days 00:00:00,0 days 00:00:00
177,25,22,17,0 days 00:01:28.765000,0 days 00:00:00,0 days 00:00:00
177,37,21,18,0 days 00:01:29.293000,0 days 00:00:00,0 days 00:00:00
177,63,16,19,0 days 00:01:29.451000,0 days 00:00:00,0 days 00:00:00
177,68,21,20,0 days 00:01:29.656000,0 days 00:00:00,0 days 00:00:00
177,48,18,21,0 days 00:01:30.035000,0 days 00:00:00,0 days 00:00:00
177,69,18,22,0 days 00:01:30.945000,0 days 00:00:00,0 days 00:00:00
191,57,1,1,0 days 00:01:30.010000,0 days 00:00:00,0 days 00:00:00
191,14,1,2,0 days 00:01:30.053000,0 days 00:00:00,0 days 00:00:00
191,30,6,3,0 days 00:01:30.767000,0 days 00:00:00,0 days 00:00:00
191,35,3,4,0 days 00:01:30.919000,0 days 00:00:00,0 days 00:00:00
191,65,15,5,0 days 00:01:31.384000,0 days 00:00:00,0 days 00:00:00
191,49,3,6,0 days 00:01:31.397000,0 days 00:00:00,0 days 00:00:00
191,21,22,7,0 days 00:01:31.733000,0 days 00:00:00,0 days 00:00:00
191,56,6,8,0 days 00:01:31.767000,0 days 00:00:00,0 days 00:00:00
191,23,17,9,0 days 00:01:32.392000,0 days 00:00:00,0 days 00:00:00
191,71,17,10,0 days 00:01:32.399000,0 days 00:00:00,0 days 00:00:00
191,25,22,11,0 days 00:01:32.726000,0 days 00:00:00,0 days 00:00:00
191,55,15,12,0 days 00:01:33.240000,0 days 00:00:00,0 days 00:00:00
191,68,25,13,0 days 00:01:33.291000,0 days 00:00:00,0 days 00:00:00
191,22,24,14,0 days 00:01:33.383000,0 days 00:00:00,0 days 00:00:00
191,15,20,15,0 days 00:01:33.739000,0 days 00:00:00,0 days 00:00:00
191,63,21,16,0 days 00:01:33.927000,0 days 00:00:00,0 days 00:00:00
191,74,18,17,0 days 00:01:34.646000,0 days 00:00:00,0 days 00:00:00
191,76,24,18,0 days 00:01:34.906000,0 days 00:00:00,0 days 00:00:00
191,73,25,19,0 days 00:01:35.119000,0 days 00:00:00,0 days 00:00:00
191,64,21,20,0 days 00:01:35.140000,0 days 00:00:00,0 days 00:00:00
191,44,20,21,0 days 00:01:35.215000,0 days 00:00:00,0 days 00:00:00
191,75,18,22,0 days 00:01:35.301000,0 days 00:00:00,0 days 00:00:00
192,57,1,1,0 days 00:01:17.092000,0 days 00:00:00,0 days 00:00:00
192,14,1,2,0 days 00:01:17.757000,0 days 00:00:00,0 days 00:00:00
192,49,3,3,0 days 00:01:18.109000,0 days 00:00:00,0 days 00:00:00
192,30,6,4,0 days 00:01:18.250000,0 days 00:00:00,0 days 00:00:00
192,25,22,5,0 days 00:01:18.261000,0 days 00:00:00,0 days 00:00:00
192,56,6,6,0 days 00:01:18.449000,0 days 00:00:00,0 days 00:00:00
192,21,22,7,0 days 00:01:18.652000,0 days 00:00:00,0 days 00:00:00
192,23,17,8,0 days 00:01:18.735000,0 days 00:00:00,0 days 00:00:00
192,44,20,9,0 days 00:01:18.753000,0 days 00:00:00,0 days 00:00:00
192,35,3,10,0 days 00:01:18.761000,0 days 00:00:00,0 days 00:00:00
192,71,17,11,0 days 00:01:18.988000,0 days 00:00:00,0 days 00:00:00
192,15,20,12,0 days 00:01:19.069000,0 days 00:00:00,0 days 00:00:00
192,22,24,13,0 days 00:01:19.344000,0 days 00:00:00,0 days 00:00:00
192,65,15,14,0 days 00:01:19.375000,0 days 00:00:00,0 days 00:00:00
192,55,15,15,0 days 00:01:19.449000,0 days 00:00:00,0 days 00:00:00
192,76,24,16,0 days 00:01:19.644000,0 days 00:00:00,0 days 00:00:00
192,68,25,17,0 days 00:01:20.203000,0 days 00:00:00,0 days 00:00:00
192,75,18,18,0 days 00:01:20.390000,0 days 00:00:00,0 days 00:00:00
192,74,18,19,0 days 00:01:20.459000,0 days 00:00:00,0 days 00:00:00
192,63,21,20,0 days 00:01:20.481000,0 days 00:00:00,0 days 00:00:00
192,73,25,21,0 days 00:01:20.748000,0 days 00:00:00,0 days 00:00:00
192,64,21,22,0 days 00:01:20.847000,0 days 00:00:00,0 days 00:00:00
193,14,1,1,0 days 00:01:25.852000,0 days 00:00:00,0 days 00:00:00
193,30,6,2,0 days 00:01:26.251000,0 days 00:00:00,0 days 00:00:00
193,57,1,3,0 days 00:01:26.632000,0 days 00:00:00,0 days 00:00:00
193,56,6,4,0 days 00:01:26.780000,0 days 00:00:00,0 days 00:00:00
193,23,17,5,0 days 00:01:26.827000,0 days 00:00:00,0 days 00:00:00
193,49,3,6,0 days 00:01:26.876000,0 days 00:00:00,0 days 00:00:00
193,35,3,7,0 days 00:01:26.941000,0 days 00:00:00,0 days 00:00:00
193,25,22,8,0 days 00:01:27.198000,0 days 00:00:00,0 days 00:00:00
193,71,17,9,0 days 00:01:27.483000,0 days 00:00:00,0 days 00:00:00
193,21,22,10,0 days 00:01:27.836000,0 days 00:00:00,0 days 00:00:00
193,55,15,11,0 days 00:01:27.839000,0 days 00:00:00,0 days 00:00:00
193,65,15,12,0 days 00:01:28.016000,0 days 00:00:00,0 days 00:00:00
193,68,25,13,0 days 00:01:28.811000,0 days 00:00:00,0 days 00:00:00
193,22,24,14,0 days 00:01:29.249000,0 days 00:00:00,0 days 00:00:00
193,44,20,15,0 days 00:01:29.320000,0 days 00:00:00,0 days 00:00:00
193,15,20,16,0 days 00:01:29.352000,0 days 00:00:00,0 days 00:00:00
193,63,21,17,0 days 00:01:29.617000,0 days 00:00:00,0 days 00:00:00
193,64,21,18,0 days 00:01:29.617000,0 days 00:00:00,0 days 00:00:00
193,75,18,19,0 days 00:01:30.054000,0 days 00:00:00,0 days 00:00:00
193,74,18,20,0 days 00:01:30.158000,0 days 00:00:00,0 days 00:00:00
193,73,25,21,0 days 00:01:30.437000,0 days 00:00:00,0 days 00:00:00
193,76,24,22,0 days 00:01:31.178000,0 days 00:00:00,0 days 00:00:00
199,57,1,1,0 days 00:01:23.271000,0 days 00:00:00,0 days 00:00:00
199,30,6,2,0 days 00:01:23.720000,0 days 00:00:00,0 days 00:00:00
199,35,3,3,0 days 00:01:24.102000,0 days 00:00:00,0 days 00:00:00
199,14,1,4,0 days 00:01:24.310000,0 days 00:00:00,0 days 00:00:00
199,56,6,5,0 days 00:01:24.436000,0 days 00:00:00,0 days 00:00:00
199,49,3,6,0 days 00:01:24.442000,0 days 00:00:00,0 days 00:00:00
199,71,17,7,0 days 00:01:24.542000,0 days 00:00:00,0 days 00:00:00
199,55,15,8,0 days 00:01:25.081000,0 days 00:00:00,0 days 00:00:00
199,65,15,9,0 days 00:01:25.084000,0 days 00:00:00,0 days 00:00:00
199,21,22,10,0 days 00:01:25.654000,0 days 00:00:00,0 days 00:00:00
199,25,22,11,0 days 00:01:25.760000,0 days 00:00:00,0 days 00:00:00
199,64,21,12,0 days 00:01:26.376000,0 days 00:00:00,0 days 00:00:00
199,63,21,13,0 days 00:01:26.487000,0 days 00:00:00,0 days 00:00:00
199,15,20,14,0 days 00:01:26.808000,0 days 00:00:00,0 days 00:00:00
199,50,24,15,0 days 00:01:26.948000,0 days 00:00:00,0 days 00:00:00
199,22,24,16,0 days 00:01:26.990000,0 days 00:00:00,0 days 00:00:00
199,68,25,17,0 days 00:01:27.061000,0 days 00:00:00,0 days 00:00:00
199,74,18,18,0 days 00:01:28.051000,0 days 00:00:00,0 days 00:00:00
199,75,18,19,0 days 00:01:28.123000,0 days 00:00:00,0 days 00:00:00
199,73,25,20,0 days 00:01:28.608000,0 days 00:00:00,0 days 00:00:00
199,23,17,21,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
199,44,20,22,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
200,21,22,1,0 days 00:01:29.598000,0 days 00:00:00,0 days 00:00:00
200,55,15,2,0 days 00:01:30.317000,0 days 00:00:00,0 days 00:00:00
200,57,1,3,0 days 00:01:30.517000,0 days 00:00:00,0 days 00:00:00
200,30,6,4,0 days 00:01:30.551000,0 days 00:00:00,0 days 00:00:00
200,22,24,5,0 days 00:01:31.005000,0 days 00:00:00,0 days 00:00:00
200,63,21,6,0 days 00:01:31.028000,0 days 00:00:00,0 days 00:00:00
200,49,3,7,0 days 00:01:31.515000,0 days 00:00:00,0 days 00:00:00
200,56,6,8,0 days 00:01:31.651000,0 days 00:00:00,0 days 00:00:00
200,23,17,9,0 days 00:01:31.917000,0 days 00:00:00,0 days 00:00:00
200,44,20,10,0 days 00:01:32.081000,0 days 00:00:00,0 days 00:00:00
200,35,3,11,0 days 00:01:32.083000,0 days 00:00:00,0 days 00:00:00
200,50,24,12,0 days 00:01:32.099000,0 days 00:00:00,0 days 00:00:00
200,64,21,13,0 days 00:01:32.206000,0 days 00:00:00,0 days 00:00:00
200,14,1,14,0 days 00:01:32.399000,0 days 00:00:00,0 days 00:00:00
200,71,17,15,0 days 00:01:32.718000,0 days 00:00:00,0 days 00:00:00
200,15,20,16,0 days 00:01:32.906000,0 days 00:00:00,0 days 00:00:00
200,25,22,17,0 days 00:01:33.185000,0 days 00:00:00,0 days 00:00:00
200,65,15,18,0 days 00:01:33.205000,0 days 00:00:00,0 days 00:00:00
200,74,18,19,0 days 00:01:33.399000,0 days 00:00:00,0 days 00:00:00
200,68,25,20,0 days 00:01:34.090000,0 days 00:00:00,0 days 00:00:00
200,75,18,21,0 days 00:01:34.536000,0 days 00:00:00,0 days 00:00:00
200,73,25,22,0 days 00:01:34.910000,0 days 00:00:00,0 days 00:00:00
201,57,1,1,0 days 00:01:41.838000,0 days 00:00:00,0 days 00:00:00
201,14,1,2,0 days 00:01:42.347000,0 days 00:00:00,0 days 00:00:00
201,35,3,3,0 days 00:01:42.365000,0 days 00:00:00,0 days 00:00:00
201,23,17,4,0 days 00:01:42.994000,0 days 00:00:00,0 days 00:00:00
201,71,17,5,0 days 00:01:43.183000,0 days 00:00:00,0 days 00:00:00
201,56,6,6,0 days 00:01:43.270000,0 days 00:00:00,0 days 00:00:00
201,25,22,7,0 days 00:01:43.341000,0 days 00:00:00,0 days 00:00:00
201,21,22,8,0 days 00:01:43.369000,0 days 00:00:00,0 days 00:00:00
201,30,6,9,0 days 00:01:43.459000,0 days 00:00:00,0 days 00:00:00
201,49,3,10,0 days 00:01:43.467000,0 days 00:00:00,0 days 00:00:00
201,55,15,11,0 days 00:01:43.663000,0 days 00:00:00,0 days 00:00:00
201,65,15,12,0 days 00:01:44.599000,0 days 00:00:00,0 days 00:00:00
201,22,24,13,0 days 00:01:44.776000,0 days 00:00:00,0 days 00:00:00
201,15,20,14,0 days 00:01:44.844000,0 days 00:00:00,0 days 00:00:00
201,68,25,15,0 days 00:01:44.961000,0 days 00:00:00,0 days 00:00:00
201,44,20,16,0 days 00:01:45.197000,0 days 00:00:00,0 days 00:00:00
201,63,21,17,0 days 00:01:45.276000,0 days 00:00:00,0 days 00:00:00
201,64,21,18,0 days 00:01:45.588000,0 days 00:00:00,0 days 00:00:00
201,50,24,19,0 days 00:01:45.623000,0 days 00:00:00,0 days 00:00:00
201,75,18,20,0 days 00:01:46.713000,0 days 00:00:00,0 days 00:00:00
201,74,18,21,0 days 00:01:47.265000,0 days 00:00:00,0 days 00:00:00
203,57,1,1,0 days 00:01:48.682000,0 days 00:00:00,0 days 00:00:00
203,14,1,2,0 days 00:01:48.845000,0 days 00:00:00,0 days 00:00:00
203,71,17,3,0 days 00:01:49.728000,0 days 00:00:00,0 days 00:00:00
203,30,6,4,0 days 00:01:50.027000,0 days 00:00:00,0 days 00:00:00
203,56,6,5,0 days 00:01:50.189000,0 days 00:00:00,0 days 00:00:00
203,35,3,6,0 days 00:01:50.204000,0 days 00:00:00,0 days 00:00:00
203,21,22,7,0 days 00:01:50.462000,0 days 00:00:00,0 days 00:00:00
203,23,17,8,0 days 00:01:50.501000,0 days 00:00:00,0 days 00:00:00
203,49,3,9,0 days 00:01:50.686000,0 days 00:00:00,0 days 00:00:00
203,55,15,10,0 days 00:01:51.189000,0 days 00:00:00,0 days 00:00:00
203,25,22,11,0 days 00:01:51.648000,0 days 00:00:00,0 days 00:00:00
203,65,15,12,0 days 00:01:51.851000,0 days 00:00:00,0 days 00:00:00
203,15,20,13,0 days 00:01:52.572000,0 days 00:00:00,0 days 00:00:00
203,22,24,14,0 days 00:01:52.670000,0 days 00:00:00,0 days 00:00:00
203,44,20,15,0 days 00:01:52.784000,0 days 00:00:00,0 days 00:00:00
203,64,21,16,0 days 00:01:53.037000,0 days 00:00:00,0 days 00:00:00
203,50,24,17,0 days 00:01:53.149000,0 days 00:00:00,0 days 00:00:00
203,63,21,18,0 days 00:01:53.207000,0 days 00:00:00,0 days 00:00:00
203,68,25,19,0 days 00:01:53.237000,0 days 00:00:00,0 days 00:00:00
203,73,25,20,0 days 00:01:54.850000,0 days 00:00:00,0 days 00:00:00
203,75,18,21,0 days 00:01:55.084000,0 days 00:00:00,0 days 00:00:00
203,74,18,22,0 days 00:01:55.520000,0 days 00:00:00,0 days 00:00:00
207,35,3,1,0 days 00:01:29.369000,0 days 00:00:00,0 days 00:00:00
207,49,3,2,0 days 00:01:31.123000,0 days 00:00:00,0 days 00:00:00
207,30,6,3,0 days 00:01:31.472000,0 days 00:00:00,0 days 00:00:00
207,14,1,4,0 days 00:01:31.531000,0 days 00:00:00,0 days 00:00:00
207,56,6,5,0 days 00:01:31.881000,0 days 00:00:00,0 days 00:00:00
207,57,1,6,0 days 00:01:31.971000,0 days 00:00:00,0 days 00:00:00
207,65,15,7,0 days 00:01:32.287000,0 days 00:00:00,0 days 00:00:00
207,55,22,8,0 days 00:01:32.593000,0 days 00:00:00,0 days 00:00:00
207,44,20,9,0 days 00:01:32.842000,0 days 00:00:00,0 days 00:00:00
207,77,22,10,0 days 00:01:32.870000,0 days 00:00:00,0 days 00:00:00
207,22,24,11,0 days 00:01:33.075000,0 days 00:00:00,0 days 00:00:00
207,23,17,12,0 days 00:01:33.130000,0 days 00:00:00,0 days 00:00:00
207,78,15,13,0 days 00:01:33.327000,0 days 00:00:00,0 days 00:00:00
207,21,17,14,0 days 00:01:33.552000,0 days 00:00:00,0 days 00:00:00
207,79,18,15,0 days 00:01:33.798000,0 days 00:00:00,0 days 00:00:00
207,75,20,16,0 days 00:01:33.989000,0 days 00:00:00,0 days 00:00:00
207,15,18,17,0 days 00:01:34.120000,0 days 00:00:00,0 days 00:00:00
207,63,25,18,0 days 00:01:34.229000,0 days 00:00:00,0 days 00:00:00
207,76,24,19,0 days 00:01:34.623000,0 days 00:00:00,0 days 00:00:00
207,71,21,20,0 days 00:01:34.806000,0 days 00:00:00,0 days 00:00:00
207,50,25,21,0 days 00:01:34.943000,0 days 00:00:00,0 days 00:00:00
207,64,21,22,0 days 00:01:35.972000,0 days 00:00:00,0 days 00:00:00
208,35,3,1,0 days 00:01:16.004000,0 days 00:00:00,0 days 00:00:00
208,30,6,2,0 days 00:01:16.594000,0 days 00:00:00,0 days 00:00:00
208,77,22,3,0 days 00:01:16.644000,0 days 00:00:00,0 days 00:00:00
208,57,1,4,0 days 00:01:16.692000,0 days 00:00:00,0 days 00:00:00
208,44,20,5,0 days 00:01:16.756000,0 days 00:00:00,0 days 00:00:00
208,55,22,6,0 days 00:01:16.757000,0 days 00:00:00,0 days 00:00:00
208,21,17,7,0 days 00:01:16.912000,0 days 00:00:00,0 days 00:00:00
208,49,3,8,0 days 00:01:16.971000,0 days 00:00:00,0 days 00:00:00
208,71,21,9,0 days 00:01:17.090000,0 days 00:00:00,0 days 00:00:00
208,23,17,10,0 days 00:01:17.175000,0 days 00:00:00,0 days 00:00:00
208,22,24,11,0 days 00:01:17.259000,0 days 00:00:00,0 days 00:00:00
208,14,1,12,0 days 00:01:17.262000,0 days 00:00:00,0 days 00:00:00
208,65,15,13,0 days 00:01:17.409000,0 days 00:00:00,0 days 00:00:00
208,56,6,14,0 days 00:01:17.527000,0 days 00:00:00,0 days 00:00:00
208,75,20,15,0 days 00:01:17.999000,0 days 00:00:00,0 days 00:00:00
208,64,21,16,0 days 00:01:18.095000,0 days 00:00:00,0 days 00:00:00
208,15,18,17,0 days 00:01:18.336000,0 days 00:00:00,0 days 00:00:00
208,79,18,18,0 days 00:01:18.557000,0 days 00:00:00,0 days 00:00:00
208,78,15,19,0 days 00:01:18.644000,0 days 00:00:00,0 days 00:00:00
